SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV,SOURCE_FILE,SOURCE_FOLDER,CODE_IND,LIB_IND
2010-11-10,905001.0,TUNINDEX,5239.23,5170.31,1.33,5239.23,5171.5,5172.67,histo_indice_2010.csv,indice_2010,,
2010-11-11,905001.0,TUNINDEX,5296.85,5239.23,1.1,5299.74,5234.43,5243.63,histo_indice_2010.csv,indice_2010,,
2010-11-12,905001.0,TUNINDEX,5327.37,5296.85,0.58,5351.16,5303.83,5303.9,histo_indice_2010.csv,indice_2010,,
2010-11-15,905001.0,TUNINDEX,5348.73,5327.37,0.4,5348.73,5325.48,5325.48,histo_indice_2010.csv,indice_2010,,
2010-11-18,905001.0,TUNINDEX,5341.59,5348.73,-0.13,5349.04,5321.84,5345.23,histo_indice_2010.csv,indice_2010,,
2010-11-19,905001.0,TUNINDEX,5329.54,5341.59,-0.23,5347.49,5310.76,5342.77,histo_indice_2010.csv,indice_2010,,
2010-11-22,905001.0,TUNINDEX,5321.64,5329.54,-0.15,5327.95,5304.14,5317.61,histo_indice_2010.csv,indice_2010,,
2010-11-23,905001.0,TUNINDEX,5295.93,5321.64,-0.48,5320.91,5283.4,5319.28,histo_indice_2010.csv,indice_2010,,
2010-11-24,905001.0,TUNINDEX,5284.26,5295.93,-0.22,5294.04,5274.78,5291.32,histo_indice_2010.csv,indice_2010,,
2010-11-25,905001.0,TUNINDEX,5269.48,5284.26,-0.28,5285.22,5264.31,5283.5,histo_indice_2010.csv,indice_2010,,
2010-11-26,905001.0,TUNINDEX,5283.53,5269.48,0.27,5283.53,5256.01,5269.48,histo_indice_2010.csv,indice_2010,,
2010-11-29,905001.0,TUNINDEX,5276.55,5283.53,-0.13,5280.09,5263.24,5278.35,histo_indice_2010.csv,indice_2010,,
2010-11-30,905001.0,TUNINDEX,5274.71,5276.55,-0.03,5295.14,5261.0,5275.23,histo_indice_2010.csv,indice_2010,,
2010-12-01,905001.0,TUNINDEX,5261.07,5274.71,-0.26,5282.26,5246.03,5281.98,histo_indice_2010.csv,indice_2010,,
2010-12-02,905001.0,TUNINDEX,5266.29,5261.07,0.1,5268.71,5240.15,5256.31,histo_indice_2010.csv,indice_2010,,
2010-12-03,905001.0,TUNINDEX,5250.6,5266.29,-0.3,5265.16,5233.45,5265.16,histo_indice_2010.csv,indice_2010,,
2010-12-08,905001.0,TUNINDEX,5238.95,5250.6,-0.22,5255.05,5224.76,5247.2,histo_indice_2010.csv,indice_2010,,
2010-12-09,905001.0,TUNINDEX,5228.0,5238.95,-0.21,5233.44,5213.08,5233.44,histo_indice_2010.csv,indice_2010,,
2010-12-10,905001.0,TUNINDEX,5207.11,5228.0,-0.4,5231.26,5180.52,5231.26,histo_indice_2010.csv,indice_2010,,
2011-01-03,905001.0,TUNINDEX,5128.23,5112.52,0.31,5159.17,5090.61,5107.11,histo_indice_2011.csv,indice_2011,,
2011-01-04,905001.0,TUNINDEX,5170.48,5128.23,0.82,5176.05,5129.67,5129.67,histo_indice_2011.csv,indice_2011,,
2011-01-05,905001.0,TUNINDEX,5202.41,5170.48,0.62,5202.41,5168.77,5173.37,histo_indice_2011.csv,indice_2011,,
2011-01-06,905001.0,TUNINDEX,5191.41,5202.41,-0.21,5200.34,5172.29,5200.34,histo_indice_2011.csv,indice_2011,,
2011-01-07,905001.0,TUNINDEX,5217.41,5191.41,0.5,5217.41,5180.8,5192.17,histo_indice_2011.csv,indice_2011,,
2011-01-10,905001.0,TUNINDEX,5079.28,5217.41,-2.65,5199.43,5022.49,5199.43,histo_indice_2011.csv,indice_2011,,
2011-01-11,905001.0,TUNINDEX,4893.46,5079.28,-3.66,5070.16,4861.95,5070.16,histo_indice_2011.csv,indice_2011,,
2011-01-12,905001.0,TUNINDEX,4726.75,4893.46,-3.41,4879.08,4717.26,4879.08,histo_indice_2011.csv,indice_2011,,
2011-01-13,905001.0,TUNINDEX,4534.88,4726.75,-4.06,4710.1,4534.88,4704.59,histo_indice_2011.csv,indice_2011,,
2011-01-14,905001.0,TUNINDEX,4552.8,4534.88,0.4,4635.09,4496.13,4528.88,histo_indice_2011.csv,indice_2011,,
2011-01-31,905001.0,TUNINDEX,4433.02,4552.8,-2.63,4549.14,4430.71,4544.32,histo_indice_2011.csv,indice_2011,,
2011-02-01,905001.0,TUNINDEX,4321.23,4433.02,-2.52,4434.45,4321.23,4434.45,histo_indice_2011.csv,indice_2011,,
2011-02-02,905001.0,TUNINDEX,4324.88,4321.23,0.08,4332.8,4262.13,4291.32,histo_indice_2011.csv,indice_2011,,
2011-02-03,905001.0,TUNINDEX,4439.98,4324.88,2.66,4439.98,4312.76,4312.76,histo_indice_2011.csv,indice_2011,,
2011-02-04,905001.0,TUNINDEX,4581.47,4439.98,3.19,4581.47,4440.5,4440.5,histo_indice_2011.csv,indice_2011,,
2011-02-07,905001.0,TUNINDEX,4712.77,4581.47,2.87,4712.77,4623.39,4623.39,histo_indice_2011.csv,indice_2011,,
2011-02-08,905001.0,TUNINDEX,4680.71,4712.77,-0.68,4755.72,4644.38,4713.95,histo_indice_2011.csv,indice_2011,,
2011-02-09,905001.0,TUNINDEX,4709.21,4680.71,0.61,4709.21,4650.43,4656.12,histo_indice_2011.csv,indice_2011,,
2011-02-10,905001.0,TUNINDEX,4668.91,4709.21,-0.86,4724.58,4659.61,4716.94,histo_indice_2011.csv,indice_2011,,
2011-02-11,905001.0,TUNINDEX,4601.69,4668.91,-1.44,4666.52,4592.64,4666.52,histo_indice_2011.csv,indice_2011,,
2011-02-14,905001.0,TUNINDEX,4568.78,4601.69,-0.72,4601.95,4535.88,4601.95,histo_indice_2011.csv,indice_2011,,
2011-02-16,905001.0,TUNINDEX,4511.51,4568.78,-1.25,4558.66,4494.55,4558.66,histo_indice_2011.csv,indice_2011,,
2011-02-17,905001.0,TUNINDEX,4464.98,4511.51,-1.03,4511.79,4421.13,4509.38,histo_indice_2011.csv,indice_2011,,
2011-02-18,905001.0,TUNINDEX,4500.71,4464.98,0.8,4507.82,4439.16,4455.27,histo_indice_2011.csv,indice_2011,,
2011-02-21,905001.0,TUNINDEX,4453.94,4500.71,-1.04,4505.33,4448.18,4504.12,histo_indice_2011.csv,indice_2011,,
2011-02-22,905001.0,TUNINDEX,4375.74,4453.94,-1.76,4449.58,4368.17,4449.58,histo_indice_2011.csv,indice_2011,,
2011-02-23,905001.0,TUNINDEX,4274.55,4375.74,-2.31,4366.56,4255.65,4365.43,histo_indice_2011.csv,indice_2011,,
2011-02-24,905001.0,TUNINDEX,4168.01,4274.55,-2.49,4257.01,4168.01,4257.01,histo_indice_2011.csv,indice_2011,,
2011-02-25,905001.0,TUNINDEX,4058.53,4168.01,-2.63,4134.42,4033.43,4134.42,histo_indice_2011.csv,indice_2011,,
2011-03-07,905001.0,TUNINDEX,4228.75,4058.53,4.19,4228.75,4086.66,4086.66,histo_indice_2011.csv,indice_2011,,
2011-03-08,905001.0,TUNINDEX,4380.31,4228.75,3.58,4390.87,4229.3,4229.3,histo_indice_2011.csv,indice_2011,,
2011-03-09,905001.0,TUNINDEX,4385.03,4380.31,0.11,4483.42,4380.48,4409.76,histo_indice_2011.csv,indice_2011,,
2011-03-10,905001.0,TUNINDEX,4366.76,4385.03,-0.42,4395.72,4354.09,4375.98,histo_indice_2011.csv,indice_2011,,
2011-03-11,905001.0,TUNINDEX,4380.53,4366.76,0.32,4410.33,4355.4,4370.95,histo_indice_2011.csv,indice_2011,,
2011-03-14,905001.0,TUNINDEX,4351.77,4380.53,-0.66,4399.37,4338.99,4380.2,histo_indice_2011.csv,indice_2011,,
2011-03-15,905001.0,TUNINDEX,4338.7,4351.77,-0.3,4361.71,4335.32,4361.27,histo_indice_2011.csv,indice_2011,,
2011-03-16,905001.0,TUNINDEX,4325.04,4338.7,-0.31,4359.99,4309.43,4339.51,histo_indice_2011.csv,indice_2011,,
2011-03-17,905001.0,TUNINDEX,4337.7,4325.04,0.29,4337.7,4294.68,4297.39,histo_indice_2011.csv,indice_2011,,
2011-03-18,905001.0,TUNINDEX,4404.86,4337.7,1.55,4412.55,4345.53,4345.53,histo_indice_2011.csv,indice_2011,,
2011-03-22,905001.0,TUNINDEX,4414.16,4404.86,0.21,4446.01,4407.07,4407.46,histo_indice_2011.csv,indice_2011,,
2011-03-23,905001.0,TUNINDEX,4459.48,4414.16,1.03,4461.43,4412.73,4412.73,histo_indice_2011.csv,indice_2011,,
2011-03-24,905001.0,TUNINDEX,4446.56,4459.48,-0.29,4460.91,4437.93,4455.83,histo_indice_2011.csv,indice_2011,,
2011-03-25,905001.0,TUNINDEX,4448.33,4446.56,0.04,4466.89,4430.21,4436.9,histo_indice_2011.csv,indice_2011,,
2011-03-28,905001.0,TUNINDEX,4455.61,4448.33,0.16,4460.61,4438.08,4447.57,histo_indice_2011.csv,indice_2011,,
2011-03-29,905001.0,TUNINDEX,4410.76,4455.61,-1.01,4463.42,4396.88,4463.42,histo_indice_2011.csv,indice_2011,,
2011-03-30,905001.0,TUNINDEX,4383.23,4410.76,-0.62,4411.03,4381.53,4410.62,histo_indice_2011.csv,indice_2011,,
2011-03-31,905001.0,TUNINDEX,4385.55,4383.23,0.05,4400.67,4363.02,4400.67,histo_indice_2011.csv,indice_2011,,
2011-04-01,905001.0,TUNINDEX,4394.79,4385.55,0.21,4402.59,4369.49,4390.09,histo_indice_2011.csv,indice_2011,,
2011-04-04,905001.0,TUNINDEX,4357.0,4394.79,-0.86,4404.33,4347.3,4404.33,histo_indice_2011.csv,indice_2011,,
2011-04-05,905001.0,TUNINDEX,4365.14,4357.0,0.19,4366.3,4334.62,4348.7,histo_indice_2011.csv,indice_2011,,
2011-04-06,905001.0,TUNINDEX,4360.66,4365.14,-0.1,4370.24,4342.17,4352.75,histo_indice_2011.csv,indice_2011,,
2011-04-07,905001.0,TUNINDEX,4351.93,4360.66,-0.2,4366.39,4343.46,4366.39,histo_indice_2011.csv,indice_2011,,
2011-04-08,905001.0,TUNINDEX,4339.54,4351.93,-0.28,4354.67,4328.45,4337.62,histo_indice_2011.csv,indice_2011,,
2011-04-11,905001.0,TUNINDEX,4322.57,4339.54,-0.39,4356.02,4307.68,4331.99,histo_indice_2011.csv,indice_2011,,
2011-04-12,905001.0,TUNINDEX,4285.98,4322.57,-0.85,4319.55,4269.84,4314.38,histo_indice_2011.csv,indice_2011,,
2011-04-13,905001.0,TUNINDEX,4246.29,4285.98,-0.93,4281.89,4220.18,4281.89,histo_indice_2011.csv,indice_2011,,
2011-04-14,905001.0,TUNINDEX,4158.37,4246.29,-2.07,4240.74,4149.21,4240.74,histo_indice_2011.csv,indice_2011,,
2011-04-15,905001.0,TUNINDEX,4140.87,4158.37,-0.42,4154.93,4092.21,4154.93,histo_indice_2011.csv,indice_2011,,
2011-04-18,905001.0,TUNINDEX,4162.17,4140.87,0.51,4162.17,4115.01,4146.44,histo_indice_2011.csv,indice_2011,,
2011-04-19,905001.0,TUNINDEX,4199.52,4162.17,0.9,4199.52,4140.52,4140.81,histo_indice_2011.csv,indice_2011,,
2011-04-20,905001.0,TUNINDEX,4222.43,4199.52,0.55,4234.27,4196.8,4212.2,histo_indice_2011.csv,indice_2011,,
2011-04-21,905001.0,TUNINDEX,4208.81,4222.43,-0.32,4218.46,4192.41,4215.49,histo_indice_2011.csv,indice_2011,,
2011-04-22,905001.0,TUNINDEX,4235.36,4208.81,0.63,4235.69,4199.9,4217.88,histo_indice_2011.csv,indice_2011,,
2011-04-25,905001.0,TUNINDEX,4304.01,4235.36,1.62,4304.01,4236.39,4243.38,histo_indice_2011.csv,indice_2011,,
2011-04-26,905001.0,TUNINDEX,4309.37,4304.01,0.12,4328.35,4298.49,4317.29,histo_indice_2011.csv,indice_2011,,
2011-04-27,905001.0,TUNINDEX,4272.54,4309.37,-0.85,4316.28,4272.08,4316.28,histo_indice_2011.csv,indice_2011,,
2011-04-28,905001.0,TUNINDEX,4267.98,4272.54,-0.11,4281.55,4248.7,4270.92,histo_indice_2011.csv,indice_2011,,
2011-04-29,905001.0,TUNINDEX,4247.53,4267.98,-0.48,4277.73,4226.08,4271.17,histo_indice_2011.csv,indice_2011,,
2011-05-02,905001.0,TUNINDEX,4247.2,4247.53,-0.01,4293.75,4229.6,4273.66,histo_indice_2011.csv,indice_2011,,
2011-05-03,905001.0,TUNINDEX,4230.22,4247.2,-0.4,4250.84,4205.46,4249.28,histo_indice_2011.csv,indice_2011,,
2011-05-04,905001.0,TUNINDEX,4233.46,4230.22,0.08,4233.46,4201.06,4230.46,histo_indice_2011.csv,indice_2011,,
2011-05-05,905001.0,TUNINDEX,4174.63,4233.46,-1.39,4207.23,4156.35,4207.23,histo_indice_2011.csv,indice_2011,,
2011-05-06,905001.0,TUNINDEX,4187.89,4174.63,0.32,4199.16,4172.5,4191.18,histo_indice_2011.csv,indice_2011,,
2011-05-09,905001.0,TUNINDEX,4153.25,4187.89,-0.83,4192.03,4106.67,4185.19,histo_indice_2011.csv,indice_2011,,
2011-05-10,905001.0,TUNINDEX,4137.73,4153.25,-0.37,4140.73,4111.01,4138.89,histo_indice_2011.csv,indice_2011,,
2011-05-11,905001.0,TUNINDEX,4132.58,4137.73,-0.12,4136.24,4107.89,4136.24,histo_indice_2011.csv,indice_2011,,
2011-05-12,905001.0,TUNINDEX,4104.23,4132.58,-0.69,4126.53,4085.7,4121.65,histo_indice_2011.csv,indice_2011,,
2011-05-13,905001.0,TUNINDEX,4105.18,4104.23,0.02,4107.08,4080.53,4102.76,histo_indice_2011.csv,indice_2011,,
2011-05-16,905001.0,TUNINDEX,4144.8,4105.18,0.97,4144.8,4105.21,4105.21,histo_indice_2011.csv,indice_2011,,
2011-05-17,905001.0,TUNINDEX,4134.03,4144.8,-0.26,4153.28,4125.19,4147.04,histo_indice_2011.csv,indice_2011,,
2011-05-18,905001.0,TUNINDEX,4109.75,4134.03,-0.59,4139.6,4088.94,4137.62,histo_indice_2011.csv,indice_2011,,
2011-05-19,905001.0,TUNINDEX,4143.14,4109.75,0.81,4144.0,4090.89,4115.83,histo_indice_2011.csv,indice_2011,,
2011-05-20,905001.0,TUNINDEX,4142.13,4143.14,-0.02,4157.23,4122.44,4145.52,histo_indice_2011.csv,indice_2011,,
2011-05-23,905001.0,TUNINDEX,4136.36,4142.13,-0.14,4151.97,4123.74,4145.22,histo_indice_2011.csv,indice_2011,,
2011-05-24,905001.0,TUNINDEX,4140.82,4136.36,0.11,4145.66,4120.49,4138.99,histo_indice_2011.csv,indice_2011,,
2011-05-25,905001.0,TUNINDEX,4112.73,4140.82,-0.68,4142.82,4094.45,4141.71,histo_indice_2011.csv,indice_2011,,
2011-05-26,905001.0,TUNINDEX,4091.36,4112.73,-0.52,4106.36,4077.05,4100.48,histo_indice_2011.csv,indice_2011,,
2011-05-27,905001.0,TUNINDEX,4116.44,4091.36,0.61,4126.4,4091.63,4102.45,histo_indice_2011.csv,indice_2011,,
2011-05-30,905001.0,TUNINDEX,4116.35,4116.44,0.0,4125.51,4099.12,4120.53,histo_indice_2011.csv,indice_2011,,
2011-05-31,905001.0,TUNINDEX,4121.14,4116.35,0.12,4121.14,4096.83,4101.08,histo_indice_2011.csv,indice_2011,,
2011-06-01,905001.0,TUNINDEX,4142.89,4121.14,0.53,4144.24,4119.44,4121.79,histo_indice_2011.csv,indice_2011,,
2011-06-02,905001.0,TUNINDEX,4143.76,4142.89,0.02,4148.71,4124.28,4145.62,histo_indice_2011.csv,indice_2011,,
2011-06-03,905001.0,TUNINDEX,4139.38,4143.76,-0.11,4148.8,4125.03,4142.78,histo_indice_2011.csv,indice_2011,,
2011-06-06,905001.0,TUNINDEX,4131.93,4139.38,-0.18,4146.78,4117.52,4138.92,histo_indice_2011.csv,indice_2011,,
2011-06-07,905001.0,TUNINDEX,4131.14,4131.93,-0.02,4137.11,4122.89,4135.53,histo_indice_2011.csv,indice_2011,,
2011-06-08,905001.0,TUNINDEX,4152.19,4131.14,0.51,4162.2,4130.41,4130.41,histo_indice_2011.csv,indice_2011,,
2011-06-09,905001.0,TUNINDEX,4161.64,4152.19,0.23,4162.26,4130.66,4155.48,histo_indice_2011.csv,indice_2011,,
2011-06-10,905001.0,TUNINDEX,4148.85,4161.64,-0.31,4177.31,4141.96,4174.94,histo_indice_2011.csv,indice_2011,,
2011-06-13,905001.0,TUNINDEX,4171.49,4148.85,0.55,4171.49,4151.1,4152.56,histo_indice_2011.csv,indice_2011,,
2011-06-14,905001.0,TUNINDEX,4204.58,4171.49,0.79,4208.2,4172.55,4187.63,histo_indice_2011.csv,indice_2011,,
2011-06-15,905001.0,TUNINDEX,4218.26,4204.58,0.33,4224.44,4198.2,4213.87,histo_indice_2011.csv,indice_2011,,
2011-06-16,905001.0,TUNINDEX,4231.14,4218.26,0.31,4241.48,4218.28,4218.28,histo_indice_2011.csv,indice_2011,,
2011-06-17,905001.0,TUNINDEX,4217.15,4231.14,-0.33,4244.13,4213.02,4237.57,histo_indice_2011.csv,indice_2011,,
2011-06-20,905001.0,TUNINDEX,4201.7,4217.15,-0.37,4226.15,4201.7,4207.05,histo_indice_2011.csv,indice_2011,,
2011-06-21,905001.0,TUNINDEX,4205.68,4201.7,0.09,4217.34,4196.4,4212.13,histo_indice_2011.csv,indice_2011,,
2011-06-22,905001.0,TUNINDEX,4212.29,4205.68,0.16,4220.24,4200.23,4204.08,histo_indice_2011.csv,indice_2011,,
2011-06-23,905001.0,TUNINDEX,4256.76,4212.29,1.06,4256.76,4226.83,4233.95,histo_indice_2011.csv,indice_2011,,
2011-06-24,905001.0,TUNINDEX,4297.53,4256.76,0.96,4297.53,4234.14,4241.92,histo_indice_2011.csv,indice_2011,,
2011-06-27,905001.0,TUNINDEX,4300.08,4297.53,0.06,4325.05,4293.36,4296.2,histo_indice_2011.csv,indice_2011,,
2011-06-28,905001.0,TUNINDEX,4300.42,4300.08,0.01,4315.05,4284.86,4310.42,histo_indice_2011.csv,indice_2011,,
2011-06-29,905001.0,TUNINDEX,4308.4,4300.42,0.19,4323.64,4297.74,4297.74,histo_indice_2011.csv,indice_2011,,
2011-06-30,905001.0,TUNINDEX,4296.59,4308.4,-0.27,4322.04,4290.0,4322.04,histo_indice_2011.csv,indice_2011,,
2011-07-01,905001.0,TUNINDEX,4272.57,4296.59,-0.56,4301.16,4272.57,4298.66,histo_indice_2011.csv,indice_2011,,
2011-07-04,905001.0,TUNINDEX,4257.49,4272.57,-0.35,4284.34,4243.54,4282.28,histo_indice_2011.csv,indice_2011,,
2011-07-05,905001.0,TUNINDEX,4252.21,4257.49,-0.12,4271.48,4236.4,4260.82,histo_indice_2011.csv,indice_2011,,
2011-07-06,905001.0,TUNINDEX,4283.68,4252.21,0.74,4283.82,4250.04,4253.51,histo_indice_2011.csv,indice_2011,,
2011-07-07,905001.0,TUNINDEX,4310.86,4283.68,0.63,4311.15,4282.68,4284.38,histo_indice_2011.csv,indice_2011,,
2011-07-08,905001.0,TUNINDEX,4326.54,4310.86,0.36,4335.71,4304.01,4322.8,histo_indice_2011.csv,indice_2011,,
2011-07-11,905001.0,TUNINDEX,4326.76,4326.54,0.01,4338.54,4324.61,4329.43,histo_indice_2011.csv,indice_2011,,
2011-07-12,905001.0,TUNINDEX,4347.17,4326.76,0.47,4347.17,4317.36,4327.96,histo_indice_2011.csv,indice_2011,,
2011-07-13,905001.0,TUNINDEX,4351.73,4347.17,0.1,4351.73,4327.14,4348.0,histo_indice_2011.csv,indice_2011,,
2011-07-14,905001.0,TUNINDEX,4343.25,4351.73,-0.19,4354.14,4324.99,4351.73,histo_indice_2011.csv,indice_2011,,
2011-07-15,905001.0,TUNINDEX,4351.17,4343.25,0.18,4353.42,4337.16,4342.81,histo_indice_2011.csv,indice_2011,,
2011-07-18,905001.0,TUNINDEX,4351.08,4351.17,0.0,4352.64,4333.91,4351.92,histo_indice_2011.csv,indice_2011,,
2011-07-19,905001.0,TUNINDEX,4345.75,4351.08,-0.12,4353.57,4331.87,4348.95,histo_indice_2011.csv,indice_2011,,
2011-07-20,905001.0,TUNINDEX,4361.85,4345.75,0.37,4367.22,4343.72,4344.39,histo_indice_2011.csv,indice_2011,,
2011-07-21,905001.0,TUNINDEX,4399.01,4361.85,0.85,4399.01,4370.99,4372.06,histo_indice_2011.csv,indice_2011,,
2011-07-22,905001.0,TUNINDEX,4413.53,4399.01,0.33,4419.12,4403.28,4405.95,histo_indice_2011.csv,indice_2011,,
2011-07-26,905001.0,TUNINDEX,4429.3,4413.53,0.36,4429.3,4405.27,4414.36,histo_indice_2011.csv,indice_2011,,
2011-07-27,905001.0,TUNINDEX,4422.97,4429.3,-0.14,4441.51,4403.77,4441.51,histo_indice_2011.csv,indice_2011,,
2011-07-28,905001.0,TUNINDEX,4417.31,4422.97,-0.13,4421.35,4406.0,4421.19,histo_indice_2011.csv,indice_2011,,
2011-07-29,905001.0,TUNINDEX,4423.03,4417.31,0.13,4426.23,4401.89,4418.39,histo_indice_2011.csv,indice_2011,,
2011-08-01,905001.0,TUNINDEX,4408.9,4423.03,-0.32,4434.77,4408.5,4431.98,histo_indice_2011.csv,indice_2011,,
2011-08-02,905001.0,TUNINDEX,4415.29,4408.9,0.14,4434.51,4415.29,4418.2,histo_indice_2011.csv,indice_2011,,
2011-08-03,905001.0,TUNINDEX,4427.58,4415.29,0.28,4430.72,4418.76,4423.04,histo_indice_2011.csv,indice_2011,,
2011-08-04,905001.0,TUNINDEX,4452.45,4427.58,0.56,4453.71,4428.24,4432.42,histo_indice_2011.csv,indice_2011,,
2011-08-05,905001.0,TUNINDEX,4466.23,4452.45,0.31,4466.64,4450.72,4456.34,histo_indice_2011.csv,indice_2011,,
2011-08-08,905001.0,TUNINDEX,4429.14,4466.23,-0.83,4469.95,4429.14,4469.95,histo_indice_2011.csv,indice_2011,,
2011-08-09,905001.0,TUNINDEX,4334.69,4429.14,-2.13,4425.26,4331.42,4425.26,histo_indice_2011.csv,indice_2011,,
2011-08-10,905001.0,TUNINDEX,4395.77,4334.69,1.41,4395.77,4330.28,4331.45,histo_indice_2011.csv,indice_2011,,
2011-08-11,905001.0,TUNINDEX,4367.69,4395.77,-0.64,4396.3,4366.75,4396.3,histo_indice_2011.csv,indice_2011,,
2011-08-12,905001.0,TUNINDEX,4371.06,4367.69,0.08,4376.29,4356.32,4371.51,histo_indice_2011.csv,indice_2011,,
2011-08-15,905001.0,TUNINDEX,4391.28,4371.06,0.46,4391.28,4367.37,4373.38,histo_indice_2011.csv,indice_2011,,
2011-08-16,905001.0,TUNINDEX,4401.23,4391.28,0.23,4404.66,4381.82,4404.66,histo_indice_2011.csv,indice_2011,,
2011-08-17,905001.0,TUNINDEX,4429.51,4401.23,0.64,4430.08,4395.5,4402.99,histo_indice_2011.csv,indice_2011,,
2011-08-18,905001.0,TUNINDEX,4462.22,4429.51,0.74,4462.22,4426.47,4432.33,histo_indice_2011.csv,indice_2011,,
2011-08-19,905001.0,TUNINDEX,4442.64,4462.22,-0.44,4462.8,4431.85,4462.8,histo_indice_2011.csv,indice_2011,,
2011-08-22,905001.0,TUNINDEX,4461.12,4442.64,0.42,4461.12,4447.26,4447.73,histo_indice_2011.csv,indice_2011,,
2011-08-23,905001.0,TUNINDEX,4450.8,4461.12,-0.23,4465.74,4440.67,4464.67,histo_indice_2011.csv,indice_2011,,
2011-08-24,905001.0,TUNINDEX,4476.94,4450.8,0.59,4476.94,4444.9,4450.43,histo_indice_2011.csv,indice_2011,,
2011-08-25,905001.0,TUNINDEX,4475.88,4476.94,-0.02,4484.98,4469.83,4477.62,histo_indice_2011.csv,indice_2011,,
2011-08-26,905001.0,TUNINDEX,4484.52,4475.88,0.19,4489.03,4459.12,4480.91,histo_indice_2011.csv,indice_2011,,
2011-08-29,905001.0,TUNINDEX,4500.45,4484.52,0.36,4500.75,4481.8,4487.75,histo_indice_2011.csv,indice_2011,,
2011-09-02,905001.0,TUNINDEX,4549.85,4500.45,1.1,4555.62,4498.95,4498.95,histo_indice_2011.csv,indice_2011,,
2011-09-05,905001.0,TUNINDEX,4554.3,4549.85,0.1,4564.86,4544.03,4561.7,histo_indice_2011.csv,indice_2011,,
2011-09-06,905001.0,TUNINDEX,4513.03,4554.3,-0.91,4545.57,4509.82,4545.17,histo_indice_2011.csv,indice_2011,,
2011-09-07,905001.0,TUNINDEX,4526.74,4513.03,0.3,4541.58,4517.76,4520.39,histo_indice_2011.csv,indice_2011,,
2011-09-08,905001.0,TUNINDEX,4535.3,4526.74,0.19,4541.07,4522.46,4527.55,histo_indice_2011.csv,indice_2011,,
2011-09-09,905001.0,TUNINDEX,4537.35,4535.3,0.05,4538.91,4507.16,4537.48,histo_indice_2011.csv,indice_2011,,
2011-09-12,905001.0,TUNINDEX,4534.78,4537.35,-0.06,4545.87,4494.42,4537.19,histo_indice_2011.csv,indice_2011,,
2011-09-13,905001.0,TUNINDEX,4535.81,4534.78,0.02,4543.43,4529.69,4535.53,histo_indice_2011.csv,indice_2011,,
2011-09-14,905001.0,TUNINDEX,4539.13,4535.81,0.07,4541.12,4522.18,4536.11,histo_indice_2011.csv,indice_2011,,
2011-09-15,905001.0,TUNINDEX,4528.58,4539.13,-0.23,4540.98,4520.87,4538.65,histo_indice_2011.csv,indice_2011,,
2011-09-16,905001.0,TUNINDEX,4554.29,4528.58,0.57,4556.57,4520.03,4521.15,histo_indice_2011.csv,indice_2011,,
2011-09-19,905001.0,TUNINDEX,4559.62,4554.29,0.12,4560.26,4545.51,4555.07,histo_indice_2011.csv,indice_2011,,
2011-09-20,905001.0,TUNINDEX,4592.05,4559.62,0.71,4592.05,4560.48,4561.7,histo_indice_2011.csv,indice_2011,,
2011-09-21,905001.0,TUNINDEX,4616.09,4592.05,0.52,4616.09,4592.48,4593.81,histo_indice_2011.csv,indice_2011,,
2011-09-22,905001.0,TUNINDEX,4659.18,4616.09,0.93,4661.45,4619.75,4622.23,histo_indice_2011.csv,indice_2011,,
2011-09-23,905001.0,TUNINDEX,4667.63,4659.18,0.18,4671.68,4652.23,4659.37,histo_indice_2011.csv,indice_2011,,
2011-09-26,905001.0,TUNINDEX,4660.06,4667.63,-0.16,4676.89,4645.18,4674.17,histo_indice_2011.csv,indice_2011,,
2011-09-27,905001.0,TUNINDEX,4665.44,4660.06,0.12,4665.8,4641.98,4641.98,histo_indice_2011.csv,indice_2011,,
2011-09-28,905001.0,TUNINDEX,4666.2,4665.44,0.02,4671.31,4656.92,4656.92,histo_indice_2011.csv,indice_2011,,
2011-09-29,905001.0,TUNINDEX,4664.2,4666.2,-0.04,4670.65,4655.86,4668.09,histo_indice_2011.csv,indice_2011,,
2011-09-30,905001.0,TUNINDEX,4666.44,4664.2,0.05,4681.18,4652.46,4672.39,histo_indice_2011.csv,indice_2011,,
2011-10-03,905001.0,TUNINDEX,4680.48,4666.44,0.3,4682.54,4647.6,4661.71,histo_indice_2011.csv,indice_2011,,
2011-10-04,905001.0,TUNINDEX,4695.65,4680.48,0.32,4704.2,4667.66,4673.32,histo_indice_2011.csv,indice_2011,,
2011-10-05,905001.0,TUNINDEX,4702.62,4695.65,0.15,4711.61,4688.13,4703.5,histo_indice_2011.csv,indice_2011,,
2011-10-06,905001.0,TUNINDEX,4690.45,4702.62,-0.26,4706.12,4676.68,4705.81,histo_indice_2011.csv,indice_2011,,
2011-10-07,905001.0,TUNINDEX,4695.1,4690.45,0.1,4721.08,4684.37,4703.65,histo_indice_2011.csv,indice_2011,,
2011-10-10,905001.0,TUNINDEX,4692.46,4695.1,-0.06,4697.19,4670.06,4695.17,histo_indice_2011.csv,indice_2011,,
